-1.3241717981270467	-0.49576540573556305	-1.1484808436236962	0.9800660405661893	-1.3244273714808357	-0.25819010942827497	0.6645951221517655	1.6109476912040337	0.5855170415888364	0.5895129730787281	0.4591843192289261	0.4149756730263722	0.46395628514931686	0.36382589206913263	0.3009125008295453	0.30036594866237115	0.3779756011582729	0.45216980401336404	-2963.183761982553
-1.8150718652444795	-0.505608466903726	-1.2963777256254883	1.6464919286385202	-1.2003381560967497	-0.09596098608160372	0.7626270761643389	1.4988254256831517	0.9897194175709346	0.5275392477251593	0.37798971113905017	0.26991560032341305	0.32218805227734854	0.2121976507674136	0.192145997533279	0.18736745977855723	0.2940395589579927	0.17648740012896455	-1947.0440662229782
-2.22526115455441	-0.5910241539888762	-1.4488358007735054	2.281616039348138	-1.171214520031786	-0.03287316047198215	0.7754464179061102	1.3990700435572463	1.250924334574547	0.4771153215005998	0.31817002753478907	0.2283122151341423	0.2931948390360205	0.15900768372630114	0.13185751468516912	0.14288291117488036	0.2653321350113526	0.08753941111121544	-1705.7042615499106
-2.4719947960298705	-0.5558275342674891	-1.4512017205763947	2.85698185983832	-1.0055583879332377	0.1068233525886144	0.9271715398578281	1.473081402058845	1.332232530434881	0.4516504996664353	0.26147265662322317	0.20651244006335717	0.25111750730053967	0.15568002985405466	0.1425830024243257	0.1388492741568106	0.30342369308517386	0.059797289744606456	-1626.663938150749
-2.880888805869997	-0.7108116294025231	-1.6642321409368581	3.0909126597909102	-1.0561466226006249	0.06652538912808693	0.8566106670630214	1.3496403274641515	1.4376739573518424	0.4299297152391692	0.24344084388973905	0.22228091061709607	0.27332574353668715	0.16539756108353063	0.13003557732070098	0.13019811736214512	0.27903652375009214	0.04697730977224315	-1637.8689763277343
-3.0907023497327497	-0.6784332628551076	-1.6599711539023356	3.3823729756191763	-0.9465307186704655	0.19193765298586027	0.9609197836951054	1.3878892640508862	1.4900292238541983	0.4163022439410647	0.21197002711053292	0.2165150930542611	0.29560387771710345	0.18211770472569877	0.1133449567901898	0.11050852237776448	0.2449193996702909	0.042304436799143856	-1599.4460750420415
-3.3075555614569114	-0.6627813221828831	-1.6955310983512981	3.582780946022683	-0.8482525938557844	0.27022657880744383	1.0390498587487995	1.3764841436037247	1.5443540564949445	0.39101367481371185	0.2229564860313512	0.22046614762566535	0.2948861407750623	0.16205746370393526	0.13782089791624585	0.11012686838538767	0.2653078541920339	0.03800423045203427	-1604.1815777237052
-3.4799921237112312	-0.617847321640059	-1.6874475444867698	3.7617950255321513	-0.7721450978026262	0.39281680579889044	1.170648295109961	1.456887017440357	1.52207990366614	0.3729138826825814	0.20480823974417148	0.2005121339320119	0.2719825919873824	0.1795946668129927	0.15970814531291044	0.13374447649795276	0.28938726777524393	0.03196935426741146	-1614.0988723853982
-3.719638892530678	-0.6549441772464935	-1.7651017442510541	3.8123766114461834	-0.7552994957631268	0.407276923263678	1.1825242532085305	1.379545191194424	1.5794208217760604	0.35539532464451506	0.19492931993280904	0.19684535041386136	0.26150235537904015	0.17795117655968873	0.16231401992450178	0.1327779002900321	0.2617322477074974	0.03699779183976531	-1610.9762820301264
-3.8085988774975683	-0.5473359494195459	-1.7025736598450005	3.978757243628448	-0.6260768137160544	0.550278291500373	1.3419546206887154	1.465403831327002	1.6141772780895112	0.36327444766960015	0.17500930840623002	0.21413636647793	0.2853516201103188	0.19376640615099572	0.14110616465456582	0.12567416732385892	0.29643215556419855	0.035807390219896235	-1613.0371026619487
